date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:07:31	55296/55296	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2019:51:00%20GMT	http://www.techshore.com/assets/images/categories/instrumentation-h.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/categories/instrumentation-h.jpg	(from http://www.techshore.com/course-list.html)
22:07:31	64256/64256	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Jul%202022%2005:16:31%20GMT	http://www.techshore.com/aviation_hospitality_management.html	D:/WEBSITE/techshore/www.techshore.com/aviation_hospitality_management.html	(from http://www.techshore.com/course-list.html)
22:07:33	936740/936740	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202020%2001:50:46%20GMT	http://www.techshore.com/assets/images/banners/bg-solar.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/banners/bg-solar.jpg	(from http://www.techshore.com/style.css)
22:07:35	70310/70310	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:26:06%20GMT	http://www.techshore.com/finance_and_management_diploma.html	D:/WEBSITE/techshore/www.techshore.com/finance_and_management_diploma.html	(from http://www.techshore.com/course-list.html)
22:07:36	34343/34343	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2019:50:48%20GMT	http://www.techshore.com/assets/images/categories/electrical-h.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/categories/electrical-h.jpg	(from http://www.techshore.com/course-list.html)
22:07:36	62169/62169	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2010:02:31%20GMT	http://www.techshore.com/Pipe_Fabrication_and_Scaffolding.html	D:/WEBSITE/techshore/www.techshore.com/Pipe_Fabrication_and_Scaffolding.html	(from http://www.techshore.com/course-list.html)
22:07:37	1856/1856	---M--	200	added ('OK')	text/css	date:Sat,%2027%20Jun%202020%2000:49:00%20GMT	http://www.techshore.com/assets/css/course.css	D:/WEBSITE/techshore/www.techshore.com/assets/css/course.css	(from http://www.techshore.com/oil_gas.html)
22:07:41	121161/121161	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Jul%202020%2023:24:52%20GMT	http://www.techshore.com/assets/images/categories/inds-auto.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/categories/inds-auto.jpg	(from http://www.techshore.com/course-list.html)
22:07:43	10368/10368	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Jun%202020%2006:15:08%20GMT	http://www.techshore.com/assets/images/request.png	D:/WEBSITE/techshore/www.techshore.com/assets/images/request.png	(from http://www.techshore.com/oil_gas.html)
22:07:43	3255/3255	---M--	200	added ('OK')	image/png	date:Mon,%2018%20May%202020%2022:58:20%20GMT	http://www.techshore.com/assets/images/close1.png	D:/WEBSITE/techshore/www.techshore.com/assets/images/close1.png	(from http://www.techshore.com/oil_gas.html)
22:07:46	66530/66530	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jan%202022%2006:19:42%20GMT	http://www.techshore.com/diploma-oil-gas-technology.html	D:/WEBSITE/techshore/www.techshore.com/diploma-oil-gas-technology.html	(from http://www.techshore.com/oil_gas.html)
22:07:48	68558/68558	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jan%202022%2006:17:30%20GMT	http://www.techshore.com/certification-in-oil-gas-safety.html	D:/WEBSITE/techshore/www.techshore.com/certification-in-oil-gas-safety.html	(from http://www.techshore.com/oil_gas.html)
22:07:48	92249/92249	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Aug%202020%2021:50:04%20GMT	http://www.techshore.com/assets/images/categories/aviation-thumb.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/categories/aviation-thumb.jpg	(from http://www.techshore.com/course-list.html)
